연도,시도,시군구,차종,제조사,모델명,국비(만원),지방비(만원),보조금(만원)
2025,전남,광양시,일반승용,BMW,i4 eDrive40 LCI,187,161,348
2025,전남,광양시,일반승용,BMW,i5 edrive 40,198,170,368
2025,전남,광양시,일반승용,BMW,iX1 xDrive30,154,132,286
2025,전남,광양시,일반승용,BMW,iX2 eDrive20,167,143,310
2025,전남,광양시,일반승용,BMW,ix1 edrive20,166,143,309
2025,전남,광양시,일반승용,기아,EV3 롱레인지 2WD 17인치,565,487,"1,052"
2025,전남,광양시,일반승용,기아,EV3 롱레인지 2WD 19인치,565,487,"1,052"
2025,전남,광양시,일반승용,기아,EV3 스탠다드 2WD,479,412,891
2025,전남,광양시,일반승용,기아,EV4 롱레인지 2WD 17인치,565,487,"1,052"
2025,전남,광양시,일반승용,기아,EV4 롱레인지 2WD 19인치,565,487,"1,052"
2025,전남,광양시,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565,487,"1,052"
2025,전남,광양시,일반승용,기아,EV4 스탠다드 2WD 17인치,522,450,972
2025,전남,광양시,일반승용,기아,EV4 스탠다드 2WD 19인치,491,423,914
2025,전남,광양시,일반승용,기아,EV5 롱레인지 2WD,562,484,"1,046"
2025,전남,광양시,일반승용,기아,EV9 롱레인지 2WD 19인치,275,237,512
2025,전남,광양시,일반승용,기아,EV9 롱레인지 2WD 20인치,273,235,508
2025,전남,광양시,일반승용,기아,EV9 롱레인지 4WD 19인치,259,223,482
2025,전남,광양시,일반승용,기아,EV9 롱레인지 4WD 21인치,265,228,493
2025,전남,광양시,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257,221,478
2025,전남,광양시,일반승용,기아,EV9 스탠다드,242,208,450
2025,전남,광양시,일반승용,기아,PV5 패신저 5인승 롱레인지,468,403,871
2025,전남,광양시,일반승용,기아,The all-new Kia Niro EV,590,430,"1,020"
2025,전남,광양시,일반승용,기아,더뉴EV6 GT,232,200,432
2025,전남,광양시,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655,500,"1,155"
2025,전남,광양시,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644,490,"1,134"
2025,전남,광양시,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646,492,"1,138"
2025,전남,광양시,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617,467,"1,084"
2025,전남,광양시,일반승용,기아,더뉴EV6 스탠다드,582,440,"1,022"
2025,전남,광양시,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,393,850
2025,전남,광양시,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,393,850
2025,전남,광양시,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,393,850
2025,전남,광양시,일반승용,르노코리아,scenic,443,381,824
2025,전남,광양시,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190,163,353
2025,전남,광양시,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154,132,286
2025,전남,광양시,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154,132,286
2025,전남,광양시,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,131,283
2025,전남,광양시,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,131,283
2025,전남,광양시,일반승용,볼보자동차코리아,볼보 EX 30cc Twin,111,95,206
2025,전남,광양시,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,212,459
2025,전남,광양시,일반승용,비와이디코리아,BYD ATTO 3,145,125,270
2025,전남,광양시,일반승용,비와이디코리아,BYD SEALION 7,179,154,333
2025,전남,광양시,일반승용,비와이디코리아,BYD seal dynamic awd,178,153,331
2025,전남,광양시,초소형,쎄보모빌리티,(단종)CEVO-C SE,200,245,445
2025,전남,광양시,일반승용,케이지모빌리티,코란도 EV 2WD,340,293,633
2025,전남,광양시,일반승용,케이지모빌리티,토레스 EVX 18인치,364,313,677
2025,전남,광양시,일반승용,케이지모빌리티,토레스 EVX 20인치,354,305,659
2025,전남,광양시,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373,306,679
2025,전남,광양시,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,356,292,648
2025,전남,광양시,일반승용,테슬라코리아,Model 3 Long Range,202,174,376
2025,전남,광양시,일반승용,테슬라코리아,Model 3 Long Range(배터리변경),207,178,385
2025,전남,광양시,일반승용,테슬라코리아,Model 3 Performance,187,161,348
2025,전남,광양시,일반승용,테슬라코리아,(단종)Model 3 RWD(2024),183,157,340
2025,전남,광양시,일반승용,테슬라코리아,Model 3 RWD(2025),186,160,346
2025,전남,광양시,일반승용,테슬라코리아,(단종)Model Y Long Range,184,158,342
2025,전남,광양시,일반승용,테슬라코리아,(단종)Model Y Long Range 19인치,202,174,376
2025,전남,광양시,일반승용,테슬라코리아,(단종)Model Y Performance,191,164,355
2025,전남,광양시,일반승용,테슬라코리아,(단종)Model Y RWD,201,145,346
2025,전남,광양시,일반승용,테슬라코리아,(단종)New Model Y Long Range,207,178,385
2025,전남,광양시,일반승용,테슬라코리아,New Model Y Long Range(배터리변경),210,181,391
2025,전남,광양시,일반승용,테슬라코리아,New Model Y RWD,188,162,350
2025,전남,광양시,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,201,173,374
2025,전남,광양시,일반승용,폭스바겐그룹코리아,아우디 Q4 45 e-tron,201,173,374
2025,전남,광양시,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,202,174,376
2025,전남,광양시,일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,201,173,374
2025,전남,광양시,일반승용,폭스바겐그룹코리아,아우디 Q6 e-tron performance,220,189,409
2025,전남,광양시,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,422,363,785
2025,전남,광양시,일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,422,363,785
2025,전남,광양시,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,215,185,400
2025,전남,광양시,일반승용,폴스타오토모티브코리아,"Polestar 4 Long Range Dual Motor 20, 21인치",168,144,312
2025,전남,광양시,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141,121,262
2025,전남,광양시,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181,156,337
2025,전남,광양시,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275,237,512
2025,전남,광양시,일반승용,현대자동차,Electrified GV70 AWD 19인치,260,224,484
2025,전남,광양시,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266,229,495
2025,전남,광양시,일반승용,현대자동차,Electrified GV70 AWD 20인치,244,210,454
2025,전남,광양시,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250,215,465
2025,전남,광양시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287,247,534
2025,전남,광양시,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290,250,540
2025,전남,광양시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261,225,486
2025,전남,광양시,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277,238,515
2025,전남,광양시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251,216,467
2025,전남,광양시,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266,229,495
2025,전남,광양시,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236,203,439
2025,전남,광양시,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248,213,461
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580,500,"1,080"
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580,500,"1,080"
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580,500,"1,080"
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570,491,"1,061"
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580,500,"1,080"
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563,485,"1,048"
2025,전남,광양시,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547,471,"1,018"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656,494,"1,150"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659,497,"1,156"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651,490,"1,141"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633,475,"1,108"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561,425,986
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650,489,"1,139"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624,467,"1,091"
2025,전남,광양시,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602,448,"1,050"
2025,전남,광양시,일반승용,현대자동차,아이오닉5 N,232,200,432
2025,전남,광양시,일반승용,현대자동차,아이오닉6 N,255,219,474
2025,전남,광양시,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686,495,"1,181"
2025,전남,광양시,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680,490,"1,170"
2025,전남,광양시,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686,495,"1,181"
2025,전남,광양시,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647,462,"1,109"
2025,전남,광양시,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635,453,"1,088"
2025,전남,광양시,일반승용,현대자동차,아이오닉9 성능형 AWD,277,238,515
2025,전남,광양시,일반승용,현대자동차,아이오닉9 항속형 2WD,279,240,519
2025,전남,광양시,일반승용,현대자동차,아이오닉9 항속형 AWD,276,237,513
2025,전남,광양시,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500,430,930
2025,전남,광양시,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500,430,930
2025,전남,광양시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500,430,930
2025,전남,광양시,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500,430,930
2025,전남,광양시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623,451,"1,074"
2025,전남,광양시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,451,"1,074"
2025,전남,광양시,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568,404,972
2025,전남,광양시,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573,385,958
2025,전남,담양군,일반승용,BMW,MINI Aceman E,306,395,701
2025,전남,담양군,일반승용,BMW,MINI Aceman SE,306,395,701
2025,전남,담양군,일반승용,BMW,MINI Cooper SE,303,391,694
2025,전남,담양군,일반승용,BMW,MINI Countryman E,166,214,380
2025,전남,담양군,일반승용,BMW,MINI Countryman SE ALL4,158,204,362
2025,전남,담양군,일반승용,BMW,MINI JCW Aceman E,151,195,346
2025,전남,담양군,일반승용,BMW,MINI JCW E,147,190,337
2025,전남,담양군,일반승용,BMW,i4 M50,172,222,394
2025,전남,담양군,일반승용,BMW,i4 M50 LCI,177,228,405
2025,전남,담양군,일반승용,BMW,i4 eDrive40,189,244,433
2025,전남,담양군,일반승용,BMW,i4 eDrive40 LCI,187,241,428
2025,전남,담양군,일반승용,BMW,i5 edrive 40,198,0,198
2025,전남,담양군,일반승용,BMW,iX1 xDrive30,154,199,353
2025,전남,담양군,일반승용,BMW,iX2 eDrive20,167,215,382
2025,전남,담양군,일반승용,BMW,ix1 edrive20,166,0,166
2025,전남,담양군,일반승용,기아,EV3 롱레인지 2WD 17인치,565,730,"1,295"
2025,전남,담양군,일반승용,기아,EV3 롱레인지 2WD 19인치,565,730,"1,295"
2025,전남,담양군,일반승용,기아,EV3 스탠다드 2WD,479,619,"1,098"
2025,전남,담양군,일반승용,기아,EV4 롱레인지 2WD 17인치,565,730,"1,295"
2025,전남,담양군,일반승용,기아,EV4 롱레인지 2WD 19인치,565,730,"1,295"
2025,전남,담양군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565,730,"1,295"
2025,전남,담양군,일반승용,기아,EV4 스탠다드 2WD 17인치,522,675,"1,197"
2025,전남,담양군,일반승용,기아,EV4 스탠다드 2WD 19인치,491,634,"1,125"
2025,전남,담양군,일반승용,기아,EV5 롱레인지 2WD,562,0,562
2025,전남,담양군,일반승용,기아,EV9 롱레인지 2WD 19인치,275,355,630
2025,전남,담양군,일반승용,기아,EV9 롱레인지 2WD 20인치,273,353,626
2025,전남,담양군,일반승용,기아,EV9 롱레인지 4WD 19인치,259,334,593
2025,전남,담양군,일반승용,기아,EV9 롱레인지 4WD 21인치,265,342,607
2025,전남,담양군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257,332,589
2025,전남,담양군,일반승용,기아,EV9 스탠다드,242,312,554
2025,전남,담양군,일반승용,기아,PV5 패신저 5인승 롱레인지,468,605,"1,073"
2025,전남,담양군,일반승용,기아,The all-new Kia Niro EV,590,645,"1,235"
2025,전남,담양군,일반승용,기아,더뉴EV6 GT,232,300,532
2025,전남,담양군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655,750,"1,405"
2025,전남,담양군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644,735,"1,379"
2025,전남,담양군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646,738,"1,384"
2025,전남,담양군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617,700,"1,317"
2025,전남,담양군,일반승용,기아,더뉴EV6 스탠다드,582,660,"1,242"
2025,전남,담양군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,546,"1,003"
2025,전남,담양군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,546,"1,003"
2025,전남,담양군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,546,"1,003"
2025,전남,담양군,일반승용,르노코리아,scenic,443,0,443
2025,전남,담양군,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190,245,435
2025,전남,담양군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154,199,353
2025,전남,담양군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154,199,353
2025,전남,담양군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,196,348
2025,전남,담양군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,196,348
2025,전남,담양군,일반승용,볼보자동차코리아,볼보 EX 30cc Twin,111,0,111
2025,전남,담양군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,319,566
2025,전남,담양군,일반승용,비와이디코리아,BYD ATTO 3,145,187,332
2025,전남,담양군,일반승용,비와이디코리아,BYD SEALION 7,179,231,410
2025,전남,담양군,일반승용,비와이디코리아,BYD seal dynamic awd,178,230,408
2025,전남,담양군,초소형,쎄보모빌리티,(단종)CEVO-C SE,200,220,420
2025,전남,담양군,일반승용,케이지모빌리티,코란도 EV 2WD,340,439,779
2025,전남,담양군,일반승용,케이지모빌리티,토레스 EVX 18인치,364,470,834
2025,전남,담양군,일반승용,케이지모빌리티,토레스 EVX 20인치,354,457,811
2025,전남,담양군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373,460,833
2025,전남,담양군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,356,438,794
2025,전남,담양군,일반승용,테슬라코리아,Model 3 Long Range,202,261,463
2025,전남,담양군,일반승용,테슬라코리아,Model 3 Long Range(배터리변경),207,0,207
2025,전남,담양군,일반승용,테슬라코리아,Model 3 Performance,187,241,428
2025,전남,담양군,일반승용,테슬라코리아,(단종)Model 3 RWD(2024),183,236,419
2025,전남,담양군,일반승용,테슬라코리아,Model 3 RWD(2025),186,240,426
2025,전남,담양군,일반승용,테슬라코리아,(단종)Model Y Long Range,184,237,421
2025,전남,담양군,일반승용,테슬라코리아,(단종)Model Y Long Range 19인치,202,261,463
2025,전남,담양군,일반승용,테슬라코리아,(단종)Model Y Performance,191,246,437
2025,전남,담양군,일반승용,테슬라코리아,(단종)Model Y RWD,201,218,419
2025,전남,담양군,일반승용,테슬라코리아,(단종)New Model Y Long Range,207,267,474
2025,전남,담양군,일반승용,테슬라코리아,New Model Y Long Range(배터리변경),210,0,210
2025,전남,담양군,일반승용,테슬라코리아,New Model Y RWD,188,243,431
2025,전남,담양군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 40 e-tron,201,259,460
2025,전남,담양군,일반승용,폭스바겐그룹코리아,아우디 Q4 45 e-tron,201,259,460
2025,전남,담양군,일반승용,폭스바겐그룹코리아,(단종)아우디 Q4 Sportback 40 e-tron,202,261,463
2025,전남,담양군,일반승용,폭스바겐그룹코리아,아우디 Q4 Sportback 45 e-tron,201,259,460
2025,전남,담양군,일반승용,폭스바겐그룹코리아,아우디 Q6 e-tron performance,220,284,504
2025,전남,담양군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 2024 ID.4 Pro,422,545,967
2025,전남,담양군,일반승용,폭스바겐그룹코리아,폭스바겐 ID.4 Pro,422,545,967
2025,전남,담양군,일반승용,폭스바겐그룹코리아,(단종)폭스바겐 ID.5 Pro,215,278,493
2025,전남,담양군,일반승용,폴스타오토모티브코리아,"Polestar 4 Long Range Dual Motor 20, 21인치",168,0,168
2025,전남,담양군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Dual Motor 22인치,141,182,323
2025,전남,담양군,일반승용,폴스타오토모티브코리아,Polestar 4 Long Range Single Motor,181,234,415
2025,전남,담양군,일반승용,현대자동차,Electrified G80 AWD 19인치(2025),275,355,630
2025,전남,담양군,일반승용,현대자동차,Electrified GV70 AWD 19인치,260,336,596
2025,전남,담양군,일반승용,현대자동차,Electrified GV70 AWD 19인치(2025),266,343,609
2025,전남,담양군,일반승용,현대자동차,Electrified GV70 AWD 20인치,244,315,559
2025,전남,담양군,일반승용,현대자동차,Electrified GV70 AWD 20인치(2025),250,323,573
2025,전남,담양군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,287,371,658
2025,전남,담양군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치(2025),290,375,665
2025,전남,담양군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,261,337,598
2025,전남,담양군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치(2025),277,358,635
2025,전남,담양군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,251,324,575
2025,전남,담양군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치(2025),266,343,609
2025,전남,담양군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치,236,305,541
2025,전남,담양군,일반승용,현대자동차,GV60 퍼포먼스 AWD 21인치(2025),248,320,568
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 18인치,580,0,580
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 20인치,580,0,580
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 롱레인지 n라인 20인치,580,0,580
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 2wd 스탠다드 18인치,570,0,570
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 18인치,580,0,580
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 20인치,563,0,563
2025,전남,담양군,일반승용,현대자동차,더 뉴 아이오닉6 awd 롱레인지 n라인 20인치,547,0,547
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치,656,742,"1,398"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,659,746,"1,405"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 20인치,651,735,"1,386"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 2WD 롱레인지 N라인 20인치,633,712,"1,345"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 2WD 스탠다드 19인치,561,637,"1,198"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 19인치,650,734,"1,384"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 20인치,624,700,"1,324"
2025,전남,담양군,일반승용,현대자동차,더뉴아이오닉5 AWD 롱레인지 N라인 20인치,602,672,"1,274"
2025,전남,담양군,일반승용,현대자동차,아이오닉5 N,232,300,532
2025,전남,담양군,일반승용,현대자동차,아이오닉6 N,255,0,255
2025,전남,담양군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 18인치,686,743,"1,429"
2025,전남,담양군,일반승용,현대자동차,아이오닉6 롱레인지 2WD 20인치,680,735,"1,415"
2025,전남,담양군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 18인치,686,743,"1,429"
2025,전남,담양군,일반승용,현대자동차,아이오닉6 롱레인지 AWD 20인치,647,693,"1,340"
2025,전남,담양군,일반승용,현대자동차,아이오닉6 스탠다드 2WD 18인치,635,680,"1,315"
2025,전남,담양군,일반승용,현대자동차,아이오닉9 성능형 AWD,277,358,635
2025,전남,담양군,일반승용,현대자동차,아이오닉9 항속형 2WD,279,360,639
2025,전남,담양군,일반승용,현대자동차,아이오닉9 항속형 AWD,276,356,632
2025,전남,담양군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,500,598,"1,098"
2025,전남,담양군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,500,598,"1,098"
2025,전남,담양군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,500,598,"1,098"
2025,전남,담양군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),500,598,"1,098"
2025,전남,담양군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,623,677,"1,300"
2025,전남,담양군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치(빌트인 캠),623,677,"1,300"
2025,전남,담양군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치(빌트인 캠),568,606,"1,174"
2025,전남,담양군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,573,578,"1,151"
2025,전남,곡성군,일반승용,BMW,MINI Aceman E,306,342,648
2025,전남,곡성군,일반승용,BMW,MINI Aceman SE,306,342,648
2025,전남,곡성군,일반승용,BMW,MINI Cooper SE,303,339,642
2025,전남,곡성군,일반승용,BMW,MINI Countryman E,166,186,352
2025,전남,곡성군,일반승용,BMW,MINI Countryman SE ALL4,158,177,335
2025,전남,곡성군,일반승용,BMW,MINI JCW Aceman E,151,169,320
2025,전남,곡성군,일반승용,BMW,MINI JCW E,147,164,311
2025,전남,곡성군,일반승용,BMW,i4 M50,172,192,364
2025,전남,곡성군,일반승용,BMW,i4 M50 LCI,177,198,375
2025,전남,곡성군,일반승용,BMW,i4 eDrive40,189,211,400
2025,전남,곡성군,일반승용,BMW,i4 eDrive40 LCI,187,209,396
2025,전남,곡성군,일반승용,BMW,i5 edrive 40,198,221,419
2025,전남,곡성군,일반승용,BMW,iX1 xDrive30,154,172,326
2025,전남,곡성군,일반승용,BMW,iX2 eDrive20,167,187,354
2025,전남,곡성군,일반승용,BMW,ix1 edrive20,166,186,352
2025,전남,곡성군,일반승용,기아,EV3 롱레인지 2WD 17인치,565,633,"1,198"
2025,전남,곡성군,일반승용,기아,EV3 롱레인지 2WD 19인치,565,633,"1,198"
2025,전남,곡성군,일반승용,기아,EV3 스탠다드 2WD,479,536,"1,015"
2025,전남,곡성군,일반승용,기아,EV4 롱레인지 2WD 17인치,565,633,"1,198"
2025,전남,곡성군,일반승용,기아,EV4 롱레인지 2WD 19인치,565,633,"1,198"
2025,전남,곡성군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,565,633,"1,198"
2025,전남,곡성군,일반승용,기아,EV4 스탠다드 2WD 17인치,522,585,"1,107"
2025,전남,곡성군,일반승용,기아,EV4 스탠다드 2WD 19인치,491,550,"1,041"
2025,전남,곡성군,일반승용,기아,EV5 롱레인지 2WD,562,629,"1,191"
2025,전남,곡성군,일반승용,기아,EV9 롱레인지 2WD 19인치,275,308,583
2025,전남,곡성군,일반승용,기아,EV9 롱레인지 2WD 20인치,273,305,578
2025,전남,곡성군,일반승용,기아,EV9 롱레인지 4WD 19인치,259,290,549
2025,전남,곡성군,일반승용,기아,EV9 롱레인지 4WD 21인치,265,296,561
2025,전남,곡성군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,257,288,545
2025,전남,곡성군,일반승용,기아,EV9 스탠다드,242,271,513
2025,전남,곡성군,일반승용,기아,PV5 패신저 5인승 롱레인지,468,524,992
2025,전남,곡성군,일반승용,기아,The all-new Kia Niro EV,590,559,"1,149"
2025,전남,곡성군,일반승용,기아,더뉴EV6 GT,232,260,492
2025,전남,곡성군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,655,650,"1,305"
2025,전남,곡성군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,644,637,"1,281"
2025,전남,곡성군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,646,639,"1,285"
2025,전남,곡성군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,617,607,"1,224"
2025,전남,곡성군,일반승용,기아,더뉴EV6 스탠다드,582,572,"1,154"
2025,전남,곡성군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,511,968
2025,전남,곡성군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,511,968
2025,전남,곡성군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,511,968
2025,전남,곡성군,일반승용,르노코리아,scenic,443,496,939
2025,전남,곡성군,일반승용,메르세데스벤츠코리아,EQA250(Facelift),190,212,402
2025,전남,곡성군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(5인승),154,172,326
2025,전남,곡성군,일반승용,메르세데스벤츠코리아,EQB300 4MATIC(Facelift)(7인승),154,172,326
2025,전남,곡성군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(5인승),152,170,322
2025,전남,곡성군,일반승용,메르세데스벤츠코리아,(단종)EQB300 4MATIC(Pre-Facelift)(7인승),152,170,322
2025,전남,곡성군,일반승용,볼보자동차코리아,볼보 EX 30cc Twin,111,124,235
2025,전남,곡성군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,276,523
2025,전남,곡성군,일반승용,비와이디코리아,BYD ATTO 3,145,162,307
2025,전남,곡성군,일반승용,비와이디코리아,BYD SEALION 7,179,200,379
2025,전남,곡성군,일반승용,비와이디코리아,BYD seal dynamic awd,178,199,377
2025,전남,곡성군,초소형,쎄보모빌리티,(단종)CEVO-C SE,200,85,285
2025,전남,곡성군,일반승용,케이지모빌리티,코란도 EV 2WD,340,381,721
2025,전남,곡성군,일반승용,케이지모빌리티,토레스 EVX 18인치,364,407,771
2025,전남,곡성군,일반승용,케이지모빌리티,토레스 EVX 20인치,354,396,750
2025,전남,곡성군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,373,398,771
